"","HIGHER_1","HIGHER_2","extinctOrder.","order","suborder","family","genus","maxAll","minAll","midAll","intLength"
"1287","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Dolicavia",11.608,2.588,7.098,9.02
"1288","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Neocavia",11.608,2.588,7.098,9.02
"1289","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Apocricetus",11.608,2.588,7.098,9.02
"1290","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Pseudomeriones",11.608,2.588,7.098,9.02
"1291","Euarchontoglires","Placentalia",0,"Rodentia","","Octodontidae","Xenodontomys",11.608,2.588,7.098,9.02
"1292","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Pliopetaurista",11.608,2.588,7.098,9.02
"1293","Euarchontoglires","Placentalia",0,"Rodentia","","Spalacidae","Brachyrhizomys",11.608,0.781,6.1945,10.827
"1294","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Mesocricetus",11.608,0.0117,5.80985,11.5963
"1295","Euarchontoglires","Placentalia",0,"Rodentia","","Octodontidae","Pithanotomys",11.608,0.0117,5.80985,11.5963
"1296","Euarchontoglires","Placentalia",0,"Rodentia","","","Eumysops",11.608,0.0117,5.80985,11.5963
"1297","Euarchontoglires","Placentalia",0,"Rodentia","","Chinchillidae","Lagostomus",15.97,0,7.985,15.97
"1298","Euarchontoglires","Placentalia",0,"Primates","","Galagidae","Galago",11.608,0,5.804,11.608
"1299","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Arvicanthis",11.608,0,5.804,11.608
"1300","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Micromys",11.608,0,5.804,11.608
"1301","Euarchontoglires","Placentalia",0,"Rodentia","","Nesomyidae","Dendromus",11.608,0,5.804,11.608
"1302","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Microtocricetus",11.1,9.7,10.4,1.4
"1303","Euarchontoglires","Placentalia",0,"Primates","","Pliopithecidae","Anapithecus",11.1,9.7,10.4,1.4
"1304","Euarchontoglires","Placentalia",0,"Primates","","","Chororapithecus",11.1,9.7,10.4,1.4
"1305","Euarchontoglires","Placentalia",0,"Scandentia","","Tupaiidae","Prodendrogale",11.1,4.9,8,6.2
"1306","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Galushamys",10.3,4.9,7.6,5.4
"1307","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Miotomodon",10.3,4.9,7.6,5.4
"1308","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Pliotomodon",10.3,4.9,7.6,5.4
"1309","Euarchontoglires","Placentalia",0,"Rodentia","","Eomyidae","Kansasimys",10.3,4.9,7.6,5.4
"1310","Euarchontoglires","Placentalia",0,"Rodentia","","Geomyidae","Progeomys",10.3,4.9,7.6,5.4
"1311","Euarchontoglires","Placentalia",0,"Rodentia","","Geomyidae","Prothomomys",10.3,4.9,7.6,5.4
"1312","Euarchontoglires","Placentalia",0,"Rodentia","","Heteromyidae","Metaliomys",10.3,4.9,7.6,5.4
"1313","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Parapaenemarmota",10.3,4.9,7.6,5.4
"1314","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Paratamias",10.3,4.9,7.6,5.4
"1315","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Prosomys",10.3,2.588,6.444,7.712
"1316","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Jacobsomys",10.3,1.8,6.05,8.5
"1317","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Ogmodontomys",10.3,1.8,6.05,8.5
"1318","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Prosigmodon",10.3,1.8,6.05,8.5
"1319","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Repomys",10.3,1.8,6.05,8.5
"1320","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Symmetrodontomys",10.3,1.8,6.05,8.5
"1321","Euarchontoglires","Placentalia",0,"Rodentia","","Geomyidae","Pliogeomys",10.3,1.8,6.05,8.5
"1322","Euarchontoglires","Placentalia",0,"Rodentia","","Heteromyidae","Oregonomys",10.3,1.8,6.05,8.5
"1323","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Nekrolagus",10.3,1.8,6.05,8.5
"1324","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Notolagus",10.3,1.8,6.05,8.5
"1325","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Baiomys",10.3,0.3,5.3,10
"1326","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Bensonomys",10.3,0.3,5.3,10
"1327","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Pliophenacomys",10.3,0.3,5.3,10
"1328","Euarchontoglires","Placentalia",0,"Rodentia","","Heteromyidae","Prodipodomys",10.3,0.3,5.3,10
"1329","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Onychomys",10.3,0,5.15,10.3
"1330","Euarchontoglires","Placentalia",0,"Rodentia","","Geomyidae","Geomys",10.3,0,5.15,10.3
"1331","Euarchontoglires","Placentalia",0,"Rodentia","","Geomyidae","Thomomys",10.3,0,5.15,10.3
"1332","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Marmota",10.3,0,5.15,10.3
"1333","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Neotamias",10.3,0,5.15,10.3
"1334","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Sciurotamias",9.7,0.0117,4.85585,9.6883
"1335","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Parodimys",9,6.8,7.9,2.2
"1336","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Pliodolichotis",9,6.8,7.9,2.2
"1337","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Arazamys",9,6.8,7.9,2.2
"1338","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Carlesia",9,6.8,7.9,2.2
"1339","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Colpostemma",9,6.8,7.9,2.2
"1340","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Diaphoromys",9,6.8,7.9,2.2
"1341","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Doellomys",9,6.8,7.9,2.2
"1342","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Eumegamysops",9,6.8,7.9,2.2
"1343","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Paranamys",9,6.8,7.9,2.2
"1344","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Pentastylomys",9,6.8,7.9,2.2
"1345","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Protomegamys",9,6.8,7.9,2.2
"1346","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Pseudosigmomys",9,6.8,7.9,2.2
"1347","Euarchontoglires","Placentalia",0,"Rodentia","","Echimyidae","Haplostropha",9,6.8,7.9,2.2
"1348","Euarchontoglires","Placentalia",0,"Rodentia","","Erethizontidae","Paradoxomys",9,6.8,7.9,2.2
"1349","Euarchontoglires","Placentalia",0,"Rodentia","","Eryomyidae","Briaromys",9,6.8,7.9,2.2
"1350","Euarchontoglires","Placentalia",0,"Rodentia","","Hydrochoeridae","Anatochoerus",9,6.8,7.9,2.2
"1351","Euarchontoglires","Placentalia",0,"Rodentia","","Hydrochoeridae","Contracavia",9,6.8,7.9,2.2
"1352","Euarchontoglires","Placentalia",0,"Rodentia","","Myocastoridae","Strophostephanos",9,6.8,7.9,2.2
"1353","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Isostylomys",9,4,6.5,5
"1354","Euarchontoglires","Placentalia",0,"Rodentia","","Abrocomidae","Abrocoma",9,2.588,5.794,6.412
"1355","Euarchontoglires","Placentalia",0,"Rodentia","","Echimyidae","Myocastor",9,0,4.5,9
"1356","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Graphiurops",8.7,7.75,8.225,0.949999999999999
"1357","Euarchontoglires","Placentalia",0,"Primates","","Hominidae","Udabnopithecus",8.7,7.75,8.225,0.949999999999999
"1358","Euarchontoglires","Placentalia",0,"Primates","","Hominidae","Lufengpithecus",8.7,5.333,7.0165,3.367
"1359","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Valerimys",8.7,5.333,7.0165,3.367
"1360","Euarchontoglires","Placentalia",0,"Primates","","Pliopithecidae","Laccopithecus",8.7,5.333,7.0165,3.367
"1361","Euarchontoglires","Placentalia",0,"Primates","","Sivaladapidae","Sinoadapis",8.7,5.333,7.0165,3.367
"1362","Euarchontoglires","Placentalia",0,"Rodentia","","","Platacanthomys",8.7,5.333,7.0165,3.367
"1363","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Anthracomys",8.7,3.2,5.95,5.5
"1364","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Parapelomys",8.7,2.588,5.644,6.112
"1365","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Pliopetes",8.7,2.588,5.644,6.112
"1366","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Epimeriones",8.7,0.781,4.7405,7.919
"1367","Euarchontoglires","Placentalia",0,"Rodentia","","","Typhlomys",8.7,0.781,4.7405,7.919
"1368","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Promimomys",8.7,0.0117,4.35585,8.6883
"1369","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Prospalax",8.7,0.0117,4.35585,8.6883
"1370","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Rhagapodemus",8.7,0.0117,4.35585,8.6883
"1371","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Castromys",7.75,7.246,7.498,0.504
"1372","Euarchontoglires","Placentalia",0,"Primates","","Hominidae","Sahelanthropus",7.246,5.333,6.2895,1.913
"1373","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Aratomys",7.246,3.6,5.423,3.646
"1374","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Nannocricetus",7.246,3.6,5.423,3.646
"1375","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Blancomys",7.246,3.2,5.223,4.046
"1376","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Libypithecus",7.246,2.588,4.917,4.658
"1377","Euarchontoglires","Placentalia",0,"Primates","","Hominidae","Praeanthropus",7.246,2.588,4.917,4.658
"1378","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Desmodillus",7.246,0.0117,3.62885,7.2343
"1379","Euarchontoglires","Placentalia",0,"Rodentia","","Spalacidae","Spalax",7.246,0.0117,3.62885,7.2343
"1380","Euarchontoglires","Placentalia",0,"Rodentia","","Bathyergidae","Bathyergus",7.246,0,3.623,7.246
"1381","Euarchontoglires","Placentalia",0,"Rodentia","","Bathyergidae","Cryptomys",7.246,0,3.623,7.246
"1382","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Papio",7.246,0,3.623,7.246
"1383","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Theropithecus",7.246,0,3.623,7.246
"1384","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Graphiurus",7.246,0,3.623,7.246
"1385","Euarchontoglires","Placentalia",0,"Primates","","Hominidae","Homo",7.246,0,3.623,7.246
"1386","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Aethomys",7.246,0,3.623,7.246
"1387","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Mus",7.246,0,3.623,7.246
"1388","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Pelomys",7.246,0,3.623,7.246
"1389","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Rhabdomys",7.246,0,3.623,7.246
"1390","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Steatomys",7.246,0,3.623,7.246
"1391","Euarchontoglires","Placentalia",0,"Rodentia","","Nesomyidae","Mystromys",7.246,0,3.623,7.246
"1392","Euarchontoglires","Placentalia",0,"Rodentia","","Octodontidae","Pseudoplataeomys",6.8,4,5.4,2.8
"1393","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Auliscomys",6.8,3.6,5.2,3.2
"1394","Euarchontoglires","Placentalia",0,"Rodentia","","Ctenomyidae","Actenomys",6.8,2.588,4.694,4.212
"1395","Euarchontoglires","Placentalia",0,"Rodentia","","Ctenomyidae","Eucelophorus",6.8,2.588,4.694,4.212
"1396","Euarchontoglires","Placentalia",0,"Rodentia","","Myocastoridae","Paramyocastor",6.8,2.588,4.694,4.212
"1397","Euarchontoglires","Placentalia",0,"Rodentia","","Dinomyidae","Josephoartigasia",6.8,0.781,3.7905,6.019
"1398","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Necromys",6.8,0,3.4,6.8
"1399","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Propediolagus",5.333,3.6,4.4665,1.733
"1400","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Anatolomys",5.333,3.6,4.4665,1.733
"1401","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Microtodon",5.333,3.6,4.4665,1.733
"1402","Euarchontoglires","Placentalia",0,"Rodentia","","Dipodidae","Lophocricetus",5.333,3.6,4.4665,1.733
"1403","Euarchontoglires","Placentalia",0,"Rodentia","","Dipodidae","Sinozapus",5.333,3.6,4.4665,1.733
"1404","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Nuralagus",5.333,3.6,4.4665,1.733
"1405","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Allorattus",5.333,3.6,4.4665,1.733
"1406","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Boltimys",5.333,3.6,4.4665,1.733
"1407","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Huaxiamys",5.333,3.6,4.4665,1.733
"1408","Euarchontoglires","Placentalia",0,"Rodentia","","Octodontidae","Praectenomys",5.333,3.6,4.4665,1.733
"1409","Euarchontoglires","Placentalia",0,"Rodentia","","Sciuridae","Prospermophilus",5.333,3.6,4.4665,1.733
"1410","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Chardinomys",5.333,3.2,4.2665,2.133
"1411","Euarchontoglires","Placentalia",0,"Lagomorpha","","Ochotonidae","Ochotonoma",5.333,3.2,4.2665,2.133
"1412","Euarchontoglires","Placentalia",0,"Rodentia","","Bathyergidae","Gypsorhynchus",5.333,2.588,3.9605,2.745
"1413","Euarchontoglires","Placentalia",0,"Rodentia","","Castoridae","Romanocastor",5.333,2.588,3.9605,2.745
"1414","Euarchontoglires","Placentalia",0,"Rodentia","","Castoridae","Zamolxifiber",5.333,2.588,3.9605,2.745
"1415","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Pascualia",5.333,2.588,3.9605,2.745
"1416","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Baranomys",5.333,2.588,3.9605,2.745
"1417","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Propliomys",5.333,2.588,3.9605,2.745
"1418","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Sinocricetus",5.333,2.588,3.9605,2.745
"1419","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Stachomys",5.333,2.588,3.9605,2.745
"1420","Euarchontoglires","Placentalia",0,"Rodentia","","Dipodidae","Sminthoides",5.333,2.588,3.9605,2.745
"1421","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Glirurus",5.333,2.588,3.9605,2.745
"1422","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Pliopentalagus",5.333,2.588,3.9605,2.745
"1423","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Pliosiwalagus",5.333,2.588,3.9605,2.745
"1424","Euarchontoglires","Placentalia",0,"Lagomorpha","","Ochotonidae","Pliolagomys",5.333,2.588,3.9605,2.745
"1425","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Pliolagus",5.333,1.806,3.5695,3.527
"1426","Euarchontoglires","Placentalia",0,"Rodentia","","Castoridae","Procastoroides",5.333,1.8,3.5665,3.533
"1427","Euarchontoglires","Placentalia",0,"Rodentia","","Bathyergidae","Heterocephalus",5.333,0.781,3.057,4.552
"1428","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Paradolichopithecus",5.333,0.781,3.057,4.552
"1429","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Kislangia",5.333,0.781,3.057,4.552
"1430","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Trilophomys",5.333,0.781,3.057,4.552
"1431","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Dryomimus",5.333,0.781,3.057,4.552
"1432","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Hypnomys",5.333,0.781,3.057,4.552
"1433","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Orientalomys",5.333,0.781,3.057,4.552
"1434","Euarchontoglires","Placentalia",0,"Rodentia","","Zapodidae","Sminthozapus",5.333,0.781,3.057,4.552
"1435","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Dolichopithecus",5.333,0.126,2.7295,5.207
"1436","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Allophaiomys",5.333,0.0117,2.67235,5.3213
"1437","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Villanyia",5.333,0.0117,2.67235,5.3213
"1438","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Microcavia",5.333,0.0117,2.67235,5.3213
"1439","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Cercocebus",5.333,0.0117,2.67235,5.3213
"1440","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Dinopithecus",5.333,0.0117,2.67235,5.3213
"1441","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Gorgopithecus",5.333,0.0117,2.67235,5.3213
"1442","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Allocricetus",5.333,0.0117,2.67235,5.3213
"1443","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Cricetinus",5.333,0.0117,2.67235,5.3213
"1444","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Germanomys",5.333,0.0117,2.67235,5.3213
"1445","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Lagurodon",5.333,0.0117,2.67235,5.3213
"1446","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Lagurus",5.333,0.0117,2.67235,5.3213
"1447","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Pliomys",5.333,0.0117,2.67235,5.3213
"1448","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Rhinocricetus",5.333,0.0117,2.67235,5.3213
"1449","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Ungaromys",5.333,0.0117,2.67235,5.3213
"1450","Euarchontoglires","Placentalia",0,"Rodentia","","Dipodidae","Allactaga",5.333,0.0117,2.67235,5.3213
"1451","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Maltamys",5.333,0.0117,2.67235,5.3213
"1452","Euarchontoglires","Placentalia",0,"Rodentia","","Gliridae","Tyrrhenoglis",5.333,0.0117,2.67235,5.3213
"1453","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Lagotherium",5.333,0.0117,2.67235,5.3213
"1454","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Zelotomys",5.333,0.0117,2.67235,5.3213
"1455","Euarchontoglires","Placentalia",0,"Rodentia","","Zapodidae","Sicista",5.333,0.0117,2.67235,5.3213
"1456","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Arvicola",5.333,0,2.6665,5.333
"1457","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Lemmus",5.333,0,2.6665,5.333
"1458","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Microtus",5.333,0,2.6665,5.333
"1459","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Myodes",5.333,0,2.6665,5.333
"1460","Euarchontoglires","Placentalia",0,"Rodentia","","Arvicolinae","Ondatra",5.333,0,2.6665,5.333
"1461","Euarchontoglires","Placentalia",0,"Rodentia","","Caviidae","Cavia",5.333,0,2.6665,5.333
"1462","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Chlorocebus",5.333,0,2.6665,5.333
"1463","Euarchontoglires","Placentalia",0,"Primates","","Cercopithecidae","Colobus",5.333,0,2.6665,5.333
"1464","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Calomys",5.333,0,2.6665,5.333
"1465","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Cordimus",5.333,0,2.6665,5.333
"1466","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Cricetulus",5.333,0,2.6665,5.333
"1467","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Ellobius",5.333,0,2.6665,5.333
"1468","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Lemmiscus",5.333,0,2.6665,5.333
"1469","Euarchontoglires","Placentalia",0,"Rodentia","","Cricetidae","Sigmodon",5.333,0,2.6665,5.333
"1470","Euarchontoglires","Placentalia",0,"Glires","","Ierboidae","Pedetes",5.333,0,2.6665,5.333
"1471","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Oryctolagus",5.333,0,2.6665,5.333
"1472","Euarchontoglires","Placentalia",0,"Lagomorpha","","Leporidae","Pronolagus",5.333,0,2.6665,5.333
"1473","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Dasymys",5.333,0,2.6665,5.333
"1474","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Gerbillus",5.333,0,2.6665,5.333
"1475","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Lemniscomys",5.333,0,2.6665,5.333
"1476","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Mastomys",5.333,0,2.6665,5.333
"1477","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Meriones",5.333,0,2.6665,5.333
"1478","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Rattus",5.333,0,2.6665,5.333
"1479","Euarchontoglires","Placentalia",0,"Rodentia","","Muridae","Tatera",5.333,0,2.6665,5.333
